age,weight,height,gender,activity_level,fitness_goal,bmi,experience_level
48,64.00545721578096,162.33343412216652,Male,High,Muscle Gain,24.28851998502419,Advanced
41,73.37027088627829,164.5044286409142,Male,Moderate,Maintenance,27.112210907879128,Beginner
26,83.98886247809635,178.595878869798,Male,High,Endurance,26.33169601984469,Intermediate
20,48.724514006004526,166.12869350210485,Male,Low,Muscle Gain,17.654613599891253,Intermediate
48,43.587867820288366,169.54588782067762,Female,High,Weight Loss,15.16320838978698,Advanced
57,47.11515528144858,170.2538842054241,Male,Low,Endurance,16.254236304382736,Intermediate
54,88.93876155140774,150.80326843802345,Male,Low,Weight Loss,39.10835682755469,Intermediate
53,61.7221278116133,169.86162253905763,Male,Very High,Weight Loss,21.39194893123306,Beginner
41,108.37298928502378,163.10272225935827,Female,Low,Weight Loss,40.73789959527466,Beginner
48,61.53628602013917,165.06877177600228,Male,Moderate,Maintenance,22.584029969452185,Advanced
23,72.76826954795555,184.43632003468815,Female,Very High,Endurance,21.391889700325454,Advanced
19,93.13164928851813,157.43493105720745,Male,Very High,Weight Loss,37.57466328180108,Intermediate
37,100.09139332238684,178.13205186747976,Male,High,Weight Loss,31.543697112453945,Beginner
45,100.92255364954596,167.2103706966819,Female,Low,Weight Loss,36.09622720355175,Advanced
28,88.12549345889714,167.20239831504165,Male,Low,Weight Loss,31.522202649245656,Advanced
21,85.36093788717193,177.90371896051712,Male,Moderate,Weight Loss,26.970507869329424,Advanced
32,78.88790423801774,173.40051294568892,Female,High,Endurance,26.236727394349696,Intermediate
23,81.67541614249957,175.7061299721953,Male,High,Endurance,26.45559474983785,Beginner
47,61.732214255071995,179.68184660532862,Female,Very High,Maintenance,19.120685155721418,Advanced
55,57.72701674866539,166.68691616816676,Female,Very High,Muscle Gain,20.77667711457136,Beginner
19,69.94938313883571,163.8776326549225,Female,Very High,Endurance,26.046209279281065,Advanced
32,67.44723066212607,159.14849473442203,Female,Moderate,Endurance,26.629257173601523,Advanced
28,63.201579260090874,161.74589470021044,Female,Moderate,Muscle Gain,24.158023381497035,Beginner
25,80.44581171185072,199.49094425308726,Male,Very High,Endurance,20.21422363837508,Beginner
43,84.32957812855766,182.44679580736786,Male,High,Weight Loss,25.3342146931131,Beginner
62,71.32610329437772,156.48925633791978,Male,Moderate,Weight Loss,29.125906080302933,Intermediate
61,92.16295121582893,156.7754204325643,Female,High,Weight Loss,37.49733691242092,Advanced
22,52.87466328799742,174.81866061718492,Female,High,Muscle Gain,17.30103312612224,Intermediate
23,67.09510811080423,175.47264797377966,Female,Low,Muscle Gain,21.790740924101932,Beginner
43,59.247665190957925,175.48883835317363,Female,Very High,Endurance,19.238545826593583,Advanced
21,42.0019507439041,167.45044206446303,Male,Low,Muscle Gain,14.97948438145675,Intermediate
36,68.7597897123595,168.745457399971,Male,Very High,Endurance,24.147399029185834,Advanced
37,68.17378737425075,173.27879524159357,Female,Very High,Endurance,22.705265375852985,Intermediate
50,92.70174614863197,170.8589300629333,Female,High,Weight Loss,31.75503164070537,Beginner
37,79.46217526832166,150.0,Male,Very High,Weight Loss,35.31652234147629,Intermediate
29,54.63719763506192,167.70200369424805,Female,High,Muscle Gain,19.427276125389877,Advanced
64,97.81138849501282,161.48593565739685,Female,High,Weight Loss,37.50766389771202,Advanced
18,88.31550543288029,171.75211418908512,Female,Very High,Weight Loss,29.93868875293613,Advanced
43,78.73146555202923,199.8525900260341,Male,High,Muscle Gain,19.711913005487766,Advanced
31,66.60273851725252,173.67481665474304,Male,High,Endurance,22.08098223628484,Beginner
55,55.6084114491478,166.864703138276,Female,High,Endurance,19.97153880765986,Intermediate
54,64.4168983589342,179.2180150197725,Male,Moderate,Endurance,20.055638097233352,Beginner
28,86.33122929556279,174.82687887209212,Female,High,Weight Loss,28.245646294145587,Beginner
53,98.26879458901914,174.20094490451842,Female,Moderate,Weight Loss,32.38281628876006,Beginner
30,93.14865292408284,176.0685059321567,Male,Moderate,Weight Loss,30.04783742332857,Advanced
60,62.667258673205886,190.56543564829542,Female,High,Muscle Gain,17.256488771277695,Advanced
20,53.205738500664836,158.69111564674085,Female,High,Endurance,21.127749978204836,Advanced
50,72.11329370366806,174.73632076811455,Male,Moderate,Maintenance,23.61831757960339,Intermediate
23,43.473409516557226,160.7361887001846,Female,Moderate,Muscle Gain,16.82659994963572,Advanced
27,74.84751571277172,175.55512646342248,Female,High,Endurance,24.28568502420776,Intermediate
22,67.78596120551997,160.81313488513905,Female,High,Endurance,26.2117925696335,Advanced
40,63.00945247197637,165.82633186394915,Male,Very High,Weight Loss,22.91388439074088,Advanced
27,46.07945399099807,167.04910085762094,Female,Moderate,Muscle Gain,16.512736075353345,Beginner
61,77.70400159854574,179.7581671934471,Male,Moderate,Maintenance,24.047288951885843,Beginner
19,62.009487405071326,179.18454443942414,Female,Very High,Muscle Gain,19.313324946654703,Beginner
